customer_id,segment,acquisition_date,channel,country,status,company_name,account_tier
C020803,D2C,2023-04-07,Referral,UK,Active,,
C020804,D2C,2023-08-27,SEO,CA,Active,,
C020805,D2C,2022-08-09,Paid Ads,AU,Active,,
C020806,D2C,2023-09-20,Organic Social,CA,Active,,
C020807,D2C,2024-09-18,Organic Social,CA,Active,,
C020808,D2C,2023-10-31,SEO,AU,Active,,
C020809,D2C,2022-04-08,Paid Ads,US,Churned,,
C020810,D2C,2022-09-09,Referral,CA,Active,,
C020811,D2C,2022-07-01,Referral,UK,Churned,,
C020812,D2C,2024-03-29,SEO,UK,Active,,
C020813,D2C,2022-01-16,Sales,CA,Active,,
C020814,D2C,2024-04-09,Organic Social,US,Active,,
C020815,D2C,2023-03-22,Organic Social,UK,Churned,,
C020816,D2C,2024-03-24,Paid Ads,CA,Churned,,
C020817,D2C,2022-03-01,Paid Ads,CA,Active,,
C020818,D2C,2022-09-15,Paid Ads,US,At Risk,,
C020819,D2C,2023-09-17,Paid Ads,DE,Churned,,
C020820,D2C,2023-09-08,Organic Social,US,Active,,
C020821,D2C,2023-11-07,SEO,AU,Active,,
C020822,D2C,2024-10-21,Organic Social,CA,Active,,
C020823,D2C,2024-11-06,Organic Social,CA,At Risk,,
C020824,D2C,2024-06-20,Paid Ads,DE,At Risk,,
C020825,D2C,2023-09-02,Referral,US,Churned,,
C020826,D2C,2023-06-09,Email,CA,Active,,
C020827,D2C,2022-04-09,SEO,CA,Churned,,
C020828,D2C,2023-12-23,SEO,AU,Active,,
C020829,D2C,2022-08-04,SEO,US,Active,,
C020830,D2C,2023-02-25,Paid Ads,AU,Churned,,
C020831,D2C,2023-06-03,Organic Social,UK,Churned,,
C020832,D2C,2022-04-30,Paid Ads,DE,Active,,
C020833,D2C,2023-05-24,Paid Ads,US,Churned,,
C020834,D2C,2023-08-09,SEO,US,Active,,
C020835,D2C,2022-01-14,Organic Social,UK,Active,,
C020836,D2C,2023-07-08,SEO,CA,Active,,
C020837,D2C,2024-03-29,SEO,US,Churned,,
C020838,D2C,2022-02-15,Paid Ads,CA,Active,,
C020839,D2C,2023-08-10,SEO,US,Churned,,
C020840,D2C,2023-07-12,Paid Ads,UK,Active,,
C020841,D2C,2024-07-19,Email,CA,Churned,,
C020842,D2C,2023-06-20,Organic Social,US,Churned,,
C020843,D2C,2023-12-09,Organic Social,US,Churned,,
C020844,D2C,2024-05-02,Organic Social,UK,Active,,
C020845,D2C,2024-03-27,Referral,AU,At Risk,,
C020846,D2C,2023-09-19,Paid Ads,US,Churned,,
C020847,D2C,2023-03-22,Email,UK,Active,,
C020848,D2C,,Organic Social,US,Active,,
C020849,D2C,2022-05-08,Paid Ads,DE,Churned,,
C020850,D2C,2022-06-28,Referral,UK,Churned,,
C020851,D2C,2023-04-22,Email,US,Active,,
C020852,D2C,2024-01-28,Organic Social,DE,Active,,
C020853,D2C,2022-11-11,SEO,US,Active,,
C020854,D2C,2024-02-04,Paid Ads,UK,At Risk,,
C020855,D2C,2023-08-23,Organic Social,US,Churned,,
C020856,D2C,2022-08-01,Paid Ads,UK,Active,,
C020857,D2C,2024-09-26,Organic Social,UK,Active,,
C020858,D2C,2023-07-21,Paid Ads,AU,Active,,
C020859,D2C,2022-03-27,Organic Social,US,Churned,,
C020860,D2C,2024-01-13,Organic Social,DE,Active,,
C020861,D2C,2024-04-01,Paid Ads,US,Active,,
C020862,D2C,2024-05-04,Paid Ads,US,Active,,
C020863,D2C,2023-08-06,,AU,Active,,
C020864,D2C,2022-05-04,Organic Social,US,Active,,
C020865,D2C,2024-07-10,Paid Ads,DE,Churned,,
C020866,D2C,2022-09-17,Referral,CA,Churned,,
C020867,D2C,2023-01-07,Organic Social,CA,Active,,
C020868,D2C,2022-07-12,,US,Active,,
C020869,D2C,2023-02-22,Organic Social,CA,Churned,,
C020870,D2C,2022-07-04,Email,UK,Active,,
C020871,D2C,2023-10-22,Paid Ads,CA,Churned,,
C020872,D2C,2024-11-29,Paid Ads,US,Active,,
C020873,D2C,2023-06-01,Organic Social,UK,Active,,
C020874,D2C,2023-07-03,Organic Social,US,Churned,,
C020875,D2C,2024-07-10,Organic Social,US,Churned,,
C020876,D2C,2022-05-25,Referral,DE,Churned,,
C020877,D2C,2023-03-25,Referral,US,Active,,
C020878,D2C,2022-05-16,Paid Ads,CA,At Risk,,
C020879,D2C,2023-08-21,Organic Social,US,Active,,
C020880,D2C,2023-04-18,Email,CA,Churned,,
C020881,D2C,2022-08-15,Paid Ads,US,At Risk,,
C020882,D2C,2022-10-22,Paid Ads,US,Active,,
C020883,D2C,2022-04-30,Email,US,Active,,
C020884,D2C,2023-01-17,SEO,CA,Churned,,
C020885,D2C,2024-11-25,SEO,US,Active,,
C020886,D2C,2022-04-20,Email,US,Churned,,
C020887,D2C,2024-05-12,Organic Social,US,Churned,,
C020888,D2C,,SEO,US,Active,,
C020889,D2C,2023-08-06,Paid Ads,US,Active,,
C020890,D2C,2022-12-18,SEO,CA,Active,,
C020891,D2C,2024-04-13,Paid Ads,AU,Active,,
C020892,D2C,2022-06-08,Paid Ads,US,Churned,,
C020893,D2C,2023-11-25,Organic Social,US,At Risk,,
C020894,D2C,2023-03-07,SEO,US,Churned,,
C020895,D2C,2022-02-04,Email,US,Active,,
C020896,D2C,2022-06-22,Paid Ads,US,At Risk,,
C020897,D2C,2022-02-24,Paid Ads,US,Churned,,
C020898,D2C,2023-08-02,Paid Ads,CA,Churned,,
C020899,D2C,2024-01-31,,CA,Churned,,
C020900,D2C,2022-04-13,Organic Social,UK,Active,,
C020901,D2C,2023-09-30,Email,AU,Churned,,
C020902,D2C,2022-06-24,Paid Ads,AU,Active,,
C020903,D2C,2023-10-21,Organic Social,US,Active,,
C020904,D2C,2024-01-23,Organic Social,US,Churned,,
C020905,D2C,2024-10-16,Paid Ads,UK,Active,,
C020906,D2C,2024-07-19,Paid Ads,DE,Active,,
C020907,D2C,2022-08-16,SEO,US,Churned,,
C020908,D2C,2023-06-30,SEO,US,Churned,,
C020909,D2C,2022-09-03,Referral,US,Churned,,
C020910,D2C,2023-07-26,Email,CA,Active,,
C020911,D2C,2024-03-21,Email,CA,Active,,
C020912,D2C,2022-10-07,Email,CA,Churned,,
C020913,D2C,2022-11-14,Organic Social,US,Active,,
C020914,D2C,2024-07-18,Email,US,Active,,
C020915,D2C,2024-05-09,Paid Ads,US,Active,,
C020916,D2C,2022-04-23,Sales,US,Churned,,
C020917,D2C,2022-10-24,Organic Social,CA,Churned,,
C020918,D2C,2022-11-15,Sales,US,Active,,
C020919,D2C,2023-05-23,SEO,US,Active,,
C020920,D2C,2023-12-27,Organic Social,CA,Active,,
C020921,D2C,2024-08-27,Organic Social,DE,Active,,
C020922,D2C,2023-05-15,Paid Ads,CA,Churned,,
C020923,D2C,2024-01-10,Referral,US,Active,,
C020924,D2C,2023-08-18,Email,UK,Churned,,
C020925,D2C,2024-07-08,SEO,CA,Active,,
C020926,D2C,2023-11-27,Organic Social,US,Churned,,
C020927,D2C,2023-11-01,Referral,US,Churned,,
C020928,D2C,2022-02-09,Paid Ads,CA,Active,,
C020929,D2C,2022-02-10,SEO,AU,Active,,
C020930,D2C,2023-02-14,Paid Ads,US,Churned,,
C020931,D2C,2023-01-12,Organic Social,US,Active,,
C020932,D2C,2024-02-16,Email,UK,Active,,
C020933,D2C,2022-04-18,Organic Social,US,Churned,,
C020934,D2C,2023-12-26,Organic Social,UK,Active,,
C020935,D2C,2023-01-31,Paid Ads,UK,Churned,,
C020936,D2C,2022-10-24,SEO,UK,Churned,,
C020937,D2C,2022-02-28,Organic Social,US,Active,,
C020938,D2C,2023-06-03,Referral,UK,Active,,
C020939,D2C,2024-05-28,Paid Ads,DE,At Risk,,
C020940,D2C,2024-07-01,SEO,US,Churned,,
C020941,D2C,2023-11-28,Paid Ads,CA,Active,,
C020942,D2C,2024-05-13,Referral,US,Churned,,
C020943,D2C,2023-05-03,SEO,CA,Churned,,
C020944,D2C,2023-05-09,Paid Ads,DE,Active,,
C020945,D2C,2023-07-07,Organic Social,US,Churned,,
C020946,D2C,2023-02-23,Paid Ads,CA,Churned,,
C020947,D2C,2024-02-09,Organic Social,US,Active,,
C020948,D2C,2023-04-25,Organic Social,AU,Active,,
C020949,D2C,2022-02-12,Paid Ads,US,Active,,
C020950,D2C,2022-07-14,Email,UK,Active,,
C020951,D2C,,Email,US,Active,,
C020952,D2C,2023-08-11,Paid Ads,AU,At Risk,,
C020953,D2C,2024-09-03,Email,AU,Churned,,
C020954,D2C,2024-08-15,Paid Ads,US,Active,,
C020955,D2C,2023-03-30,Email,CA,Churned,,
C020956,D2C,2022-06-08,Referral,US,Churned,,
C020957,D2C,2022-03-27,Organic Social,US,Active,,
C020958,D2C,2022-10-15,Organic Social,UK,Churned,,
C020959,D2C,2022-06-25,Email,US,Active,,
C020960,D2C,2023-07-08,Organic Social,US,Churned,,
C020961,D2C,2023-01-21,Referral,DE,Churned,,
C020962,D2C,2023-05-18,Paid Ads,US,Active,,
C020963,D2C,2022-09-30,Paid Ads,CA,Active,,
C020964,D2C,2023-08-31,Email,CA,Active,,
C020965,D2C,2022-03-14,Email,US,Active,,
C020966,D2C,2023-02-27,Referral,US,Churned,,
C020967,D2C,2024-03-14,Organic Social,US,At Risk,,
C020968,D2C,2022-12-21,SEO,US,At Risk,,
C020969,D2C,2022-01-06,Paid Ads,US,Churned,,
C020970,D2C,2023-11-27,SEO,CA,Active,,
C020971,D2C,2023-03-22,Paid Ads,US,Churned,,
C020972,D2C,2024-01-31,Organic Social,CA,Active,,
C020973,D2C,2023-04-29,Organic Social,UK,Active,,
C020974,D2C,2024-10-13,Paid Ads,UK,Active,,
C020975,D2C,2022-09-09,Organic Social,US,Churned,,
C020976,D2C,2023-05-01,Paid Ads,US,Churned,,
C020977,D2C,2023-07-21,Email,AU,Churned,,
C020978,D2C,2022-12-19,Referral,US,Churned,,
C020979,D2C,2023-07-10,Email,UK,Churned,,
C020980,D2C,2023-06-07,Organic Social,CA,Active,,
C020981,D2C,2022-11-02,Organic Social,CA,Churned,,
C020982,D2C,2024-02-29,SEO,US,Active,,
C020983,D2C,2024-11-10,Referral,CA,Active,,
C020984,D2C,2022-12-16,SEO,US,Active,,
C020985,D2C,2022-10-02,Organic Social,DE,Active,,
C020986,D2C,2024-08-03,Organic Social,UK,Churned,,
C020987,D2C,2022-05-05,Paid Ads,US,Active,,
C020988,D2C,2024-01-17,Organic Social,UK,Active,,
C020989,D2C,2023-08-14,Paid Ads,US,Active,,
C020990,D2C,2024-05-10,SEO,CA,Churned,,
C020991,D2C,2024-01-28,Email,US,Active,,
C020992,D2C,2022-11-01,Organic Social,US,At Risk,,
C020993,D2C,2023-03-23,Sales,CA,Churned,,
C020994,D2C,2024-09-12,Paid Ads,US,Active,,
C020995,D2C,2024-05-22,Paid Ads,AU,At Risk,,
C020996,D2C,,Organic Social,US,Churned,,
C020997,D2C,2022-06-11,Paid Ads,US,Active,,
C020998,D2C,2023-06-26,Organic Social,US,Churned,,
C020999,D2C,2024-01-01,Organic Social,US,Active,,
C021000,D2C,2023-08-02,Organic Social,US,Active,,
C021001,D2C,2023-03-06,Email,UK,Churned,,
C021002,D2C,2024-11-25,SEO,US,Active,,
C021003,D2C,2024-09-03,Email,UK,Active,,
C021004,D2C,2023-06-18,Paid Ads,US,Active,,
C021005,D2C,2024-10-27,Sales,DE,Active,,
C021006,D2C,2022-08-19,Organic Social,CA,Churned,,
C021007,D2C,2022-04-10,Sales,CA,Active,,
C021008,D2C,2022-03-14,Paid Ads,AU,Churned,,
C021009,D2C,2022-09-19,SEO,US,Active,,
C021010,D2C,2024-01-10,Paid Ads,UK,Active,,
C021011,D2C,2022-09-29,Paid Ads,CA,Active,,
C021012,D2C,2023-10-22,Email,UK,At Risk,,
C021013,D2C,2024-08-20,Organic Social,US,Active,,
C021014,D2C,2022-11-25,,UK,Churned,,
C021015,D2C,2024-04-12,Paid Ads,US,Active,,
C021016,D2C,2023-07-24,Paid Ads,US,Churned,,
C021017,D2C,2022-01-05,Referral,UK,Churned,,
C021018,D2C,2023-09-10,Paid Ads,AU,Active,,
C021019,D2C,2023-11-16,SEO,US,Churned,,
C021020,D2C,2022-02-11,Referral,US,Churned,,
C021021,D2C,2022-10-01,SEO,DE,Churned,,
C021022,D2C,2024-02-03,SEO,US,Active,,
C021023,D2C,2024-06-28,Organic Social,US,Active,,
C021024,D2C,2024-10-08,Paid Ads,UK,Churned,,
C021025,D2C,2023-06-10,Organic Social,UK,Churned,,
C021026,D2C,2022-05-23,Paid Ads,US,Churned,,
C021027,D2C,2022-08-05,Paid Ads,US,Active,,
C021028,D2C,2023-08-22,Email,UK,Churned,,
C021029,D2C,2023-08-18,Paid Ads,UK,Churned,,
C021030,D2C,2023-10-07,Organic Social,UK,Active,,
C021031,D2C,2022-04-12,SEO,AU,Churned,,
C021032,D2C,2022-05-15,Sales,DE,Churned,,
C021033,D2C,2023-01-14,Organic Social,DE,Churned,,
C021034,D2C,2024-01-04,Paid Ads,AU,Active,,
C021035,D2C,2024-04-21,Paid Ads,AU,Churned,,
C021036,D2C,2023-06-08,Sales,UK,Churned,,
C021037,D2C,2023-07-26,Paid Ads,US,Churned,,
C021038,D2C,2022-06-11,Paid Ads,DE,Active,,
C021039,D2C,2022-12-10,SEO,AU,Churned,,
C021040,D2C,2022-06-29,Organic Social,US,Active,,
C021041,D2C,2022-04-22,Organic Social,US,Churned,,
C021042,D2C,2024-02-10,Paid Ads,CA,Active,,
C021043,D2C,2023-06-23,Organic Social,US,Active,,
C021044,D2C,2022-09-30,Organic Social,CA,At Risk,,
C021045,D2C,2022-11-24,Organic Social,UK,Active,,
C021046,D2C,2023-09-07,Email,US,Active,,
C021047,D2C,2023-05-14,Organic Social,UK,Churned,,
C021048,D2C,2022-09-13,Organic Social,CA,Active,,
C021049,D2C,2023-06-03,Email,US,Churned,,
C021050,D2C,2023-06-27,Referral,US,Churned,,
C021051,D2C,2022-05-22,Paid Ads,CA,Churned,,
C021052,D2C,2024-01-02,Paid Ads,UK,Active,,
C021053,D2C,2022-12-25,Paid Ads,UK,Churned,,
C021054,D2C,2023-06-25,Sales,US,At Risk,,
C021055,D2C,2022-09-30,Email,US,Active,,
C021056,D2C,2024-07-24,Email,UK,Active,,
C021057,D2C,2023-01-27,Organic Social,UK,Active,,
C021058,D2C,2024-05-25,Organic Social,CA,Active,,
C021059,D2C,2024-03-26,Organic Social,US,Churned,,
C021060,D2C,2022-05-30,Paid Ads,UK,Churned,,
C021061,D2C,2022-08-24,SEO,US,Active,,
C021062,D2C,2022-09-11,Email,US,Churned,,
C021063,D2C,2023-04-04,Email,US,Churned,,
C021064,D2C,2024-05-18,Email,CA,Active,,
C021065,D2C,2022-05-12,Organic Social,US,Churned,,
C021066,D2C,2024-02-12,SEO,US,Churned,,
C021067,D2C,2024-04-09,Paid Ads,US,Active,,
C021068,D2C,2023-01-28,Email,US,Active,,
C021069,D2C,2023-12-12,Email,UK,At Risk,,
C021070,D2C,2024-04-08,Paid Ads,US,Churned,,
C021071,D2C,2022-02-23,Organic Social,US,Active,,
C021072,D2C,2022-10-16,Paid Ads,DE,Churned,,
C021073,D2C,2024-08-04,Paid Ads,UK,Active,,
C021074,D2C,2022-01-12,Paid Ads,CA,Churned,,
C021075,D2C,2023-08-06,Referral,AU,Active,,
C021076,D2C,2023-01-07,Organic Social,UK,Active,,
C021077,D2C,2023-12-22,Organic Social,US,Churned,,
C021078,D2C,2024-07-14,Paid Ads,CA,Churned,,
C021079,D2C,2022-10-29,SEO,UK,Active,,
C021080,D2C,2023-03-01,Organic Social,US,Churned,,
C021081,D2C,2024-07-24,Organic Social,US,Churned,,
C021082,D2C,2022-12-20,Paid Ads,US,Churned,,
C021083,D2C,2022-05-12,Organic Social,CA,Active,,
C021084,D2C,2024-05-15,Paid Ads,DE,Active,,
C021085,D2C,2022-10-21,Referral,UK,Churned,,
C021086,D2C,2023-06-04,Organic Social,UK,At Risk,,
C021087,D2C,2024-09-28,Paid Ads,US,Churned,,
C021088,D2C,2023-07-25,Paid Ads,US,Churned,,
C021089,D2C,2022-03-28,Email,US,Churned,,
C021090,D2C,2024-04-04,Paid Ads,DE,Active,,
C021091,D2C,2022-10-18,Paid Ads,US,Churned,,
C021092,D2C,2023-09-19,Paid Ads,US,Churned,,
C021093,D2C,2022-04-04,Email,AU,Churned,,
C021094,D2C,2024-09-26,Referral,DE,Active,,
C021095,D2C,2023-07-08,Organic Social,UK,At Risk,,
C021096,D2C,2023-10-02,Organic Social,AU,Churned,,
C021097,D2C,2024-06-24,Referral,UK,Churned,,
C021098,D2C,2022-12-31,Organic Social,CA,Active,,
C021099,D2C,2024-03-17,Organic Social,UK,At Risk,,
C021100,D2C,2023-05-20,Paid Ads,UK,Churned,,
C021101,D2C,2024-02-02,Email,US,Churned,,
C021102,D2C,2024-03-27,Organic Social,US,Active,,
C021103,D2C,2022-09-12,,UK,Active,,
C021104,D2C,2022-01-23,Email,US,Active,,
C021105,D2C,2022-05-01,Paid Ads,UK,Churned,,
C021106,D2C,2023-08-15,SEO,US,Active,,
C021107,D2C,2022-08-23,Email,US,Churned,,
C021108,D2C,2022-07-22,Referral,UK,Churned,,
C021109,D2C,2022-06-15,Paid Ads,DE,Active,,
C021110,D2C,2023-11-03,Paid Ads,US,Active,,
C021111,D2C,2022-02-03,Organic Social,UK,Active,,
C021112,D2C,2022-02-05,Organic Social,US,Churned,,
C021113,D2C,2022-07-26,Email,DE,Active,,
C021114,D2C,,Email,CA,Churned,,
C021115,D2C,2022-08-22,Email,UK,Churned,,
C021116,D2C,2023-12-31,Email,CA,At Risk,,
C021117,D2C,,Paid Ads,CA,Active,,
C021118,D2C,2022-09-17,Organic Social,US,Active,,
C021119,D2C,2024-03-11,Paid Ads,CA,At Risk,,
C021120,D2C,2022-08-11,Paid Ads,US,Active,,
C021121,D2C,2022-02-20,Paid Ads,US,Churned,,
C021122,D2C,2023-10-23,Sales,DE,Churned,,
C021123,D2C,2024-05-27,Paid Ads,US,Active,,
C021124,D2C,2024-09-11,SEO,US,Active,,
C021125,D2C,2022-10-05,Referral,AU,Active,,
C021126,D2C,2022-09-10,Organic Social,UK,At Risk,,
C021127,D2C,2024-10-26,Organic Social,AU,Active,,
C021128,D2C,2023-02-13,Email,US,Churned,,
C021129,D2C,2024-03-18,Email,US,Active,,
C021130,D2C,2022-02-02,Paid Ads,UK,Active,,
C021131,D2C,2024-11-18,Organic Social,US,At Risk,,
C021132,D2C,2022-09-18,Sales,US,Active,,
C021133,D2C,2024-06-19,Referral,US,Active,,
C021134,D2C,2022-02-11,Paid Ads,UK,Churned,,
C021135,D2C,2023-01-20,Paid Ads,CA,Active,,
C021136,D2C,2022-12-22,Organic Social,UK,Active,,
C021137,D2C,2024-11-06,Paid Ads,US,Active,,
C021138,D2C,2023-03-08,Organic Social,DE,Active,,
C021139,D2C,2024-10-20,Referral,US,At Risk,,
C021140,D2C,2023-11-23,SEO,US,Churned,,
C021141,D2C,2022-11-15,Paid Ads,UK,Active,,
C021142,D2C,2022-03-10,Paid Ads,UK,Churned,,
C021143,D2C,2022-01-21,Paid Ads,US,At Risk,,
C021144,D2C,2024-02-14,Paid Ads,CA,Active,,
C021145,D2C,2022-06-01,Email,US,Active,,
C021146,D2C,2022-08-24,Sales,US,Active,,
C021147,D2C,2024-02-24,Organic Social,CA,Churned,,
C021148,D2C,2024-11-16,SEO,US,Active,,
C021149,D2C,2022-07-23,Organic Social,US,Active,,
C021150,D2C,2023-10-06,Email,UK,Churned,,
C021151,D2C,2023-07-17,Referral,UK,Active,,
C021152,D2C,2023-01-05,Email,DE,Churned,,
C021153,D2C,2023-02-12,Paid Ads,US,Churned,,
C021154,D2C,2022-03-27,Paid Ads,UK,Churned,,
C021155,D2C,2023-04-14,SEO,US,Churned,,
C021156,D2C,2022-01-28,Referral,US,Active,,
C021157,D2C,2024-10-30,SEO,US,Churned,,
C021158,D2C,,Referral,US,Churned,,
C021159,D2C,2024-03-02,SEO,US,Active,,
C021160,D2C,2023-12-23,Paid Ads,US,Active,,
C021161,D2C,2022-02-26,Paid Ads,UK,Churned,,
C021162,D2C,2023-07-01,Paid Ads,US,Churned,,
C021163,D2C,2022-12-12,Organic Social,US,Active,,
C021164,D2C,2024-08-04,Organic Social,AU,At Risk,,
C021165,D2C,2023-03-06,SEO,US,Churned,,
C021166,D2C,2022-07-08,Paid Ads,US,Churned,,
C021167,D2C,2023-10-20,Paid Ads,UK,Active,,
C021168,D2C,2024-06-23,Paid Ads,UK,Active,,
C021169,D2C,2022-08-07,Organic Social,UK,Churned,,
C021170,D2C,2023-06-21,Organic Social,US,Churned,,
C021171,D2C,2022-09-14,,US,Churned,,
C021172,D2C,2024-04-05,Paid Ads,UK,Active,,
C021173,D2C,2023-10-10,Paid Ads,UK,Active,,
C021174,D2C,2024-01-26,Referral,US,Active,,
C021175,D2C,2022-10-04,Paid Ads,DE,Churned,,
C021176,D2C,2022-01-23,Email,CA,At Risk,,
C021177,D2C,2023-06-07,Paid Ads,CA,Churned,,
C021178,D2C,2022-06-03,Email,AU,Active,,
C021179,D2C,2022-08-03,Sales,US,Churned,,
C021180,D2C,2024-05-19,Paid Ads,US,Active,,
C021181,D2C,2023-05-17,Email,US,Active,,
C021182,D2C,2024-05-11,Email,US,Active,,
C021183,D2C,2023-07-08,Email,US,Active,,
C021184,D2C,2024-10-11,Referral,US,Active,,
C021185,D2C,2022-04-02,Organic Social,DE,Active,,
C021186,D2C,2023-10-29,Organic Social,US,Active,,
C021187,D2C,2024-06-29,Paid Ads,US,Active,,
C021188,D2C,2024-08-17,Organic Social,AU,Churned,,
C021189,D2C,2022-07-22,Paid Ads,UK,Churned,,
C021190,D2C,2023-10-14,Referral,US,Active,,
C021191,D2C,2023-09-15,Paid Ads,AU,Churned,,
C021192,D2C,2022-02-11,Email,US,At Risk,,
C021193,D2C,2024-11-03,Paid Ads,US,Active,,
C021194,D2C,2022-05-27,Organic Social,UK,Churned,,
C021195,D2C,2024-03-22,Referral,DE,Active,,
C021196,D2C,2024-01-30,Paid Ads,US,Active,,
C021197,D2C,2024-03-05,Organic Social,CA,Churned,,
C021198,D2C,2022-01-05,Email,AU,Churned,,
C021199,D2C,2022-10-19,SEO,US,Churned,,
C021200,D2C,2022-11-24,Email,US,Churned,,
C021201,D2C,2022-09-14,Email,AU,Churned,,
C021202,D2C,2022-05-12,Paid Ads,US,Active,,
C021203,D2C,2023-05-24,Sales,US,At Risk,,
C021204,D2C,2022-07-04,Referral,DE,Active,,
C021205,D2C,2022-07-21,Organic Social,US,Churned,,
C021206,D2C,2023-08-11,Paid Ads,UK,Churned,,
C021207,D2C,2023-12-05,Paid Ads,US,Active,,
C021208,D2C,2023-12-16,Organic Social,DE,Active,,
C021209,D2C,2023-03-12,Organic Social,UK,Churned,,
C021210,D2C,2022-03-30,Organic Social,CA,Active,,
C021211,D2C,2023-10-03,Referral,US,Churned,,
C021212,D2C,2024-09-21,Paid Ads,DE,Active,,
C021213,D2C,2024-05-31,Paid Ads,AU,Active,,
C021214,D2C,,Email,US,Active,,
C021215,D2C,2022-01-09,Paid Ads,US,At Risk,,
C021216,D2C,2023-06-27,Referral,AU,Active,,
C021217,D2C,2023-07-16,Organic Social,AU,Active,,
C021218,D2C,2022-12-11,Paid Ads,US,Churned,,
C021219,D2C,2023-07-24,Paid Ads,AU,Churned,,
C021220,D2C,2024-07-25,Referral,US,Churned,,
C021221,D2C,2024-01-16,Organic Social,US,Active,,
C021222,D2C,2023-12-03,Email,US,Churned,,
C021223,D2C,,Organic Social,UK,Active,,
C021224,D2C,2022-04-01,Referral,CA,Active,,
C021225,D2C,2024-01-22,Email,US,Churned,,
C021226,D2C,2022-07-28,Paid Ads,US,Churned,,
C021227,D2C,2024-05-25,Email,UK,At Risk,,
C021228,D2C,2024-09-21,Referral,US,Active,,
C021229,D2C,2023-01-06,SEO,US,Churned,,
C021230,D2C,2024-04-23,Email,US,Churned,,
C021231,D2C,2023-01-28,Email,CA,Churned,,
C021232,D2C,2024-05-28,Organic Social,AU,Active,,
C021233,D2C,2023-05-25,Organic Social,US,Active,,
C021234,D2C,2024-05-10,Paid Ads,US,Active,,
C021235,D2C,2023-02-03,Organic Social,CA,Churned,,
C021236,D2C,2023-02-18,Organic Social,US,Active,,
C021237,D2C,2023-09-03,Referral,CA,Active,,
C021238,D2C,2022-05-14,Paid Ads,US,Churned,,
C021239,D2C,2023-11-24,Organic Social,US,Churned,,
C021240,D2C,2023-12-31,Paid Ads,US,Active,,
C021241,D2C,2024-01-11,Referral,AU,Churned,,
C021242,D2C,2024-07-19,Organic Social,DE,Active,,
C021243,D2C,2022-06-24,Referral,US,Churned,,
C021244,D2C,2024-01-09,Referral,US,Active,,
C021245,D2C,2024-04-09,Organic Social,UK,Active,,
C021246,D2C,2022-05-28,Organic Social,DE,Churned,,
C021247,D2C,2024-01-18,Referral,CA,Active,,
C021248,D2C,2023-11-29,Paid Ads,UK,Active,,
C021249,D2C,2023-05-29,Email,DE,Active,,
C021250,D2C,2023-12-18,SEO,UK,Churned,,
C021251,D2C,2023-05-04,Paid Ads,US,Churned,,
C021252,D2C,2022-07-26,Organic Social,US,Active,,
C021253,D2C,2023-03-28,SEO,UK,Churned,,
C021254,D2C,2024-04-02,Organic Social,US,Churned,,
C021255,D2C,2023-03-02,Paid Ads,AU,Active,,
C021256,D2C,2024-01-09,Email,CA,Churned,,
C021257,D2C,2023-06-24,Paid Ads,CA,Churned,,
C021258,D2C,,Organic Social,DE,Churned,,
C021259,D2C,2022-05-19,,UK,Active,,
C021260,D2C,2024-09-16,SEO,DE,Active,,
C021261,D2C,2024-02-15,Paid Ads,CA,Churned,,
C021262,D2C,2023-11-13,Organic Social,UK,At Risk,,
C021263,D2C,2024-03-07,SEO,UK,At Risk,,
C021264,D2C,2023-03-18,Sales,UK,Churned,,
C021265,D2C,2022-02-05,Paid Ads,US,Churned,,
C021266,D2C,2022-12-18,Organic Social,US,Churned,,
C021267,D2C,2023-04-03,Paid Ads,UK,At Risk,,
C021268,D2C,2022-02-09,Referral,CA,Churned,,
C021269,D2C,,Organic Social,AU,Active,,
C021270,D2C,2023-12-31,Paid Ads,US,Active,,
C021271,D2C,2022-08-11,Email,UK,Active,,
C021272,D2C,2023-12-16,Email,US,Active,,
C021273,D2C,2023-01-11,Referral,US,Churned,,
C021274,D2C,2023-11-25,Organic Social,US,Active,,
C021275,D2C,2022-12-31,Paid Ads,US,Churned,,
C021276,D2C,2022-07-02,Paid Ads,CA,Churned,,
C021277,D2C,,SEO,UK,Churned,,
C021278,D2C,2024-02-17,Email,US,Active,,
C021279,D2C,2022-11-11,Paid Ads,US,Active,,
C021280,D2C,2022-06-02,Paid Ads,AU,Active,,
C021281,D2C,2024-07-14,SEO,CA,Active,,
C021282,D2C,2023-02-26,Paid Ads,US,Churned,,
C021283,D2C,2023-07-26,Paid Ads,US,Active,,
C021284,D2C,2023-06-05,Referral,UK,Churned,,
C021285,D2C,2024-05-18,Organic Social,US,At Risk,,
C021286,D2C,2023-01-05,Organic Social,US,Churned,,
C021287,D2C,2022-09-03,Organic Social,US,Active,,
C021288,D2C,2022-10-06,Paid Ads,UK,At Risk,,
C021289,D2C,2023-05-30,Paid Ads,US,Churned,,
C021290,D2C,2023-02-15,Referral,CA,Churned,,
C021291,D2C,2023-04-10,Sales,CA,Churned,,
C021292,D2C,2022-10-05,SEO,US,Churned,,
C021293,D2C,2023-07-13,Referral,US,Churned,,
C021294,D2C,2022-11-15,Organic Social,UK,Churned,,
C021295,D2C,2022-10-25,Paid Ads,UK,Active,,
C021296,D2C,2022-01-10,Email,US,Churned,,
